,time,datetime,mean_2m_air_temperature,total_precipitation
240,304819200000,1979-08-30,16.796289062500023,2.1420419216156006e-05
241,304905600000,1979-08-31,19.418695068359398,0.0
242,304992000000,1979-09-01,20.844140625000023,0.0008400529623031616
243,305078400000,1979-09-02,20.675714111328148,0.22055767476558685
244,305164800000,1979-09-03,17.858087158203148,4.00776881724596
245,305251200000,1979-09-04,15.885919189453148,0.46583544462919235
246,305337600000,1979-09-05,15.650415039062523,3.725290298461914e-06
247,305424000000,1979-09-06,17.601556396484398,8.568167686462402e-05
248,305510400000,1979-09-07,20.258508300781273,0.13597309589385986
249,305596800000,1979-09-08,20.551812744140648,1.7072875052690506
250,305683200000,1979-09-09,19.866998291015648,2.437882125377655
251,305769600000,1979-09-10,17.587792968750023,0.43541472405195236
252,305856000000,1979-09-11,17.784875488281273,0.0008633360266685486
253,305942400000,1979-09-12,17.968194580078148,0.034129247069358826
254,306028800000,1979-09-13,18.713616943359398,1.4628507196903229
255,306115200000,1979-09-14,14.521875000000023,0.4473477602005005
256,306201600000,1979-09-15,12.049462890625023,0.2844780683517456
257,306288000000,1979-09-16,10.395867919921898,0.0
258,306374400000,1979-09-17,14.445977783203148,0.0
259,306460800000,1979-09-18,17.987115478515648,0.0
260,306547200000,1979-09-19,18.169763183593773,0.0
261,306633600000,1979-09-20,16.778039550781273,3.1680557876825333
262,306720000000,1979-09-21,12.997827148437523,0.47394074499607086
263,306806400000,1979-09-22,10.182397460937523,2.1551530808210373
264,306892800000,1979-09-23,10.171350097656273,0.28803199529647827
265,306979200000,1979-09-24,10.783593750000023,0.0631473958492279
266,307065600000,1979-09-25,10.718865966796898,1.0856464505195618
267,307152000000,1979-09-26,11.616815185546898,0.0
268,307238400000,1979-09-27,13.432122802734398,0.0
269,307324800000,1979-09-28,13.728875732421898,0.024629756808280945
270,307411200000,1979-09-29,13.298303222656273,0.020965933799743652
271,307497600000,1979-09-30,12.762017822265648,1.862645149230957e-06
272,307584000000,1979-10-01,11.700616455078148,4.284083843231201e-05
273,307670400000,1979-10-02,11.910089111328148,0.0
274,307756800000,1979-10-03,11.872308349609398,0.0
275,307843200000,1979-10-04,16.247064208984398,0.0881114974617958
276,307929600000,1979-10-05,15.358392333984398,1.174798235297203
277,308016000000,1979-10-06,14.246545410156273,0.03530830144882202
278,308102400000,1979-10-07,12.842401123046898,0.024905428290367126
279,308188800000,1979-10-08,14.953607177734398,0.0005401670932769775
280,308275200000,1979-10-09,17.088708496093773,0.0
281,308361600000,1979-10-10,17.978204345703148,0.016300007700920105
282,308448000000,1979-10-11,16.569696044921898,4.365023225545883
283,308534400000,1979-10-12,15.491143798828148,7.228882983326912
284,308620800000,1979-10-13,13.701470947265648,1.8158182501792908
285,308707200000,1979-10-14,13.611871337890648,4.58173081278801
286,308793600000,1979-10-15,13.063714599609398,1.7676614224910736
287,308880000000,1979-10-16,11.692895507812523,1.9400687888264656
288,308966400000,1979-10-17,11.190454101562523,4.884887486696243
289,309052800000,1979-10-18,10.274713134765648,0.26929937303066254
290,309139200000,1979-10-19,8.851831054687523,4.470348358154297e-05
291,309225600000,1979-10-20,7.354730224609398,4.470348358154297e-05
292,309312000000,1979-10-21,7.927209472656273,0.001451931893825531
293,309398400000,1979-10-22,8.098046875000023,0.0232011079788208
294,309484800000,1979-10-23,6.557794189453148,0.19852817058563232
295,309571200000,1979-10-24,6.381768798828148,0.3911321982741356
296,309657600000,1979-10-25,6.074822998046898,0.0
297,309744000000,1979-10-26,4.959985351562523,0.1815054565668106
298,309830400000,1979-10-27,4.762872314453148,0.0
299,309916800000,1979-10-28,5.934716796875023,2.158542163670063
300,310003200000,1979-10-29,6.948175048828148,1.2263935059309006
301,310089600000,1979-10-30,7.385552978515648,0.8398173376917839
302,310176000000,1979-10-31,7.592462158203148,4.725255072116852
303,310262400000,1979-11-01,9.455651855468773,3.2860739156603813
304,310348800000,1979-11-02,8.407098388671898,2.3059137165546417
305,310435200000,1979-11-03,4.534600830078148,0.024069100618362427
306,310521600000,1979-11-04,6.819390869140648,0.751991756260395
307,310608000000,1979-11-05,8.208001708984398,8.338039740920067
308,310694400000,1979-11-06,8.557305908203148,18.61092448234558
309,310780800000,1979-11-07,9.070306396484398,9.422609582543373
310,310867200000,1979-11-08,11.529809570312523,4.800964146852493
311,310953600000,1979-11-09,8.095086669921898,3.6544278264045715
312,311040000000,1979-11-10,4.355035400390648,1.503441482782364
313,311126400000,1979-11-11,2.0229431152343977,0.008704140782356262
314,311212800000,1979-11-12,2.2360778808593977,3.8847383111715317
315,311299200000,1979-11-13,4.906152343750023,7.949138060212135
316,311385600000,1979-11-14,6.253106689453148,4.021430388092995
317,311472000000,1979-11-15,3.7525573730468977,2.427566796541214
318,311558400000,1979-11-16,3.1139160156250227,0.32510794699192047
319,311644800000,1979-11-17,1.9744812011718977,0.0
320,311731200000,1979-11-18,0.9085327148437727,1.3456689193844795
321,311817600000,1979-11-19,3.2873779296875227,0.33535435795783997
322,311904000000,1979-11-20,4.666558837890648,1.3583321124315262
323,311990400000,1979-11-21,3.5617614746093977,0.5534905940294266
324,312076800000,1979-11-22,1.9117980957031477,0.061413273215293884
325,312163200000,1979-11-23,1.2475524902343977,0.005973502993583679
326,312249600000,1979-11-24,1.0163513183593977,0.6508361548185349
327,312336000000,1979-11-25,2.0570922851562727,0.05830824375152588
328,312422400000,1979-11-26,4.219384765625023,2.7101468294858932
329,312508800000,1979-11-27,9.183953857421898,9.253788739442825
330,312595200000,1979-11-28,8.275201416015648,1.134626567363739
331,312681600000,1979-11-29,4.201165771484398,0.0
332,312768000000,1979-11-30,4.752465820312523,0.3278292715549469
333,312854400000,1979-12-01,9.727716064453148,0.905187800526619
334,312940800000,1979-12-02,8.651727294921898,0.038718804717063904
335,313027200000,1979-12-03,8.366693115234398,0.48594363033771515
336,313113600000,1979-12-04,7.972375488281273,0.1489175483584404
337,313200000000,1979-12-05,8.869134521484398,0.11625513434410095
338,313286400000,1979-12-06,11.229943847656273,0.1224372535943985
339,313372800000,1979-12-07,10.697076416015648,0.009056180715560913
340,313459200000,1979-12-08,9.006311035156273,0.8904971182346344
341,313545600000,1979-12-09,9.167047119140648,3.025239333510399
342,313632000000,1979-12-10,11.075585937500023,19.113384187221527
343,313718400000,1979-12-11,10.013787841796898,8.979285135865211
344,313804800000,1979-12-12,4.150628662109398,3.2874001190066338
345,313891200000,1979-12-13,4.260247802734398,6.701233796775341
346,313977600000,1979-12-14,7.027276611328148,4.7468505799770355
347,314064000000,1979-12-15,7.270043945312523,7.366597652435303
348,314150400000,1979-12-16,4.782128906250023,1.5536360442638397
349,314236800000,1979-12-17,7.737359619140648,14.553381130099297
350,314323200000,1979-12-18,4.754479980468773,3.612978383898735
351,314409600000,1979-12-19,2.6291137695312727,7.008638232946396
352,314496000000,1979-12-20,0.8908020019531477,1.537322998046875
353,314582400000,1979-12-21,0.6628356933593977,0.5042776465415955
354,314668800000,1979-12-22,2.4338317871093977,0.14970172196626663
355,314755200000,1979-12-23,2.0037780761718977,0.04668068140745163
356,314841600000,1979-12-24,2.0694824218750227,1.669555902481079
357,314928000000,1979-12-25,1.9584289550781477,0.33224839717149734
358,315014400000,1979-12-26,0.18410644531252274,0.01780875027179718
359,315100800000,1979-12-27,0.13411865234377274,0.0010728836059570312
360,315187200000,1979-12-28,4.026910400390648,3.621704876422882
361,315273600000,1979-12-29,3.1561828613281477,5.501963198184967
362,315360000000,1979-12-30,2.0854736328125227,2.7100853621959686
363,315446400000,1979-12-31,1.9430480957031477,2.3373961448669434
364,315532800000,1980-01-01,0.11916503906252274,0.20858459174633026
365,315619200000,1980-01-02,0.20919189453127274,1.518024131655693
366,315705600000,1980-01-03,-0.33972778320310226,0.5858652293682098
367,315792000000,1980-01-04,0.40517578125002274,5.325229838490486
368,315878400000,1980-01-05,3.8292175292968977,2.1068882197141647
369,315964800000,1980-01-06,3.5909973144531477,6.288299337029457
370,316051200000,1980-01-07,2.8691345214843977,4.06179204583168
371,316137600000,1980-01-08,2.5756164550781477,0.9110793471336365
372,316224000000,1980-01-09,0.8604980468750227,0.03661308437585831
373,316310400000,1980-01-10,-0.21671142578122726,0.15082210302352905
374,316396800000,1980-01-11,-2.5741943359374773,0.027167610824108124
375,316483200000,1980-01-12,-5.537786865234352,0.012623146176338196
376,316569600000,1980-01-13,-5.346990966796852,9.313225746154785e-07
377,316656000000,1980-01-14,-6.652380371093727,2.1420419216156006e-05
378,316742400000,1980-01-15,-6.214300537109352,9.313225746154785e-07
379,316828800000,1980-01-16,-4.512213134765602,0.03398023545742035
380,316915200000,1980-01-17,-2.7074645996093523,0.0018384307622909546
381,317001600000,1980-01-18,-4.011236572265602,4.284083843231201e-05
382,317088000000,1980-01-19,-4.255895996093727,0.0
383,317174400000,1980-01-20,-2.4173339843749773,0.2118963748216629
384,317260800000,1980-01-21,-0.12241210937497726,4.081269726157188
385,317347200000,1980-01-22,4.358697509765648,3.4888358786702156
386,317433600000,1980-01-23,4.050958251953148,5.348583683371544
387,317520000000,1980-01-24,2.0595642089843977,9.590206667780876
388,317606400000,1980-01-25,2.3650451660156477,1.33507139980793
389,317692800000,1980-01-26,1.4303222656250227,0.42231567203998566
390,317779200000,1980-01-27,0.5954223632812727,0.3811996430158615
391,317865600000,1980-01-28,-1.8852600097656023,0.10484270751476288
392,317952000000,1980-01-29,1.4923034667968977,0.0020060688257217407
393,318038400000,1980-01-30,5.396966552734398,4.658704623579979
394,318124800000,1980-01-31,8.288781738281273,13.895442709326744
395,318211200000,1980-02-01,3.5916076660156477,1.6909055411815643
396,318297600000,1980-02-02,5.078179931640648,5.976577289402485
397,318384000000,1980-02-03,5.772821044921898,10.955874808132648
398,318470400000,1980-02-04,7.201715087890648,7.539913989603519
399,318556800000,1980-02-05,8.842858886718773,7.819094695150852
400,318643200000,1980-02-06,7.755792236328148,3.951743245124817
401,318729600000,1980-02-07,6.502801513671898,4.0410468354821205
402,318816000000,1980-02-08,6.745446777343773,0.022477470338344574
403,318902400000,1980-02-09,7.245507812500023,0.0
404,318988800000,1980-02-10,7.760278320312523,1.3947319239377975
405,319075200000,1980-02-11,5.518670654296898,1.5418659895658493
406,319161600000,1980-02-12,5.113549804687523,0.6795190274715424
407,319248000000,1980-02-13,3.5739379882812727,1.0324213653802872
408,319334400000,1980-02-14,3.0859924316406477,0.014351680874824524
409,319420800000,1980-02-15,3.5650878906250227,0.2353684976696968
410,319507200000,1980-02-16,6.344598388671898,1.9564172253012657
411,319593600000,1980-02-17,5.917504882812523,0.9378101676702499
412,319680000000,1980-02-18,3.1242919921875227,0.10144338011741638
413,319766400000,1980-02-19,1.6082702636718977,0.0
414,319852800000,1980-02-20,1.4048400878906477,1.862645149230957e-06
415,319939200000,1980-02-21,2.4318481445312727,4.190951585769653e-05
416,320025600000,1980-02-22,3.6102233886718977,0.0
417,320112000000,1980-02-23,3.7505737304687727,0.7065124809741974
418,320198400000,1980-02-24,3.8639160156250227,0.0
419,320284800000,1980-02-25,3.7432800292968977,0.0
420,320371200000,1980-02-26,3.5882507324218977,0.0
421,320457600000,1980-02-27,1.5082946777343977,0.000648200511932373
422,320544000000,1980-02-28,-0.9447082519531023,0.04859641194343567
423,320630400000,1980-02-29,2.5504699707031477,0.23342110216617584
424,320716800000,1980-03-01,4.502923583984398,0.08991919457912445
425,320803200000,1980-03-02,3.5867248535156477,0.035353004932403564
426,320889600000,1980-03-03,2.1423278808593977,0.3261081874370575
427,320976000000,1980-03-04,1.3145690917968977,0.007996335625648499
428,321062400000,1980-03-05,2.8978820800781477,0.0
429,321148800000,1980-03-06,5.529534912109398,7.991330698132515
430,321235200000,1980-03-07,7.090203857421898,2.8912946581840515
431,321321600000,1980-03-08,5.010064697265648,0.9063379839062691
432,321408000000,1980-03-09,5.660516357421898,3.1467117369174957
433,321494400000,1980-03-10,5.461358642578148,3.0931998044252396
434,321580800000,1980-03-11,5.518304443359398,4.23547625541687
435,321667200000,1980-03-12,5.275994873046898,1.1585969477891922
436,321753600000,1980-03-13,5.856317138671898,3.7312060594558716
437,321840000000,1980-03-14,5.863275146484398,0.015793368220329285
438,321926400000,1980-03-15,5.326654052734398,0.7784189656376839
439,322012800000,1980-03-16,5.720605468750023,0.12487825006246567
440,322099200000,1980-03-17,6.407800292968773,0.24866219609975815
441,322185600000,1980-03-18,7.187188720703148,0.07484480738639832
442,322272000000,1980-03-19,5.344354248046898,0.27362629771232605
443,322358400000,1980-03-20,1.8859802246093977,0.07363501936197281
444,322444800000,1980-03-21,2.5903259277343977,1.6867714002728462
445,322531200000,1980-03-22,5.733666992187523,0.2498142421245575
446,322617600000,1980-03-23,4.702203369140648,0.03420095890760422
447,322704000000,1980-03-24,5.395043945312523,0.18556416034698486
448,322790400000,1980-03-25,8.313104248046898,0.8479002863168716
449,322876800000,1980-03-26,7.629510498046898,1.4406703412532806
450,322963200000,1980-03-27,10.684350585937523,10.681692510843277
451,323049600000,1980-03-28,13.426263427734398,3.114582970738411
452,323136000000,1980-03-29,9.705590820312523,2.124682068824768
